id,user_id,sentiment,text,processed_text,hashtags
262017896056750080,32262448,positive,4 days until VintageNOW. We want to raise a bundle for the Safe House for Women. Support us by attending 0ct 30th. http://lockerz.com/s/256454430 ,4 day vintagenow want raise bundle safe house woman support u attending 0ct 30th httplockerzcoms256454430,[]
263757171718754304,19423235,negative,So I have a red eye flight home from CA Sat. night at 1AM PST w/ layover in Dallas on CST along with the clocks being pushed back an hour.,red eye flight home ca sat night 1am pst w layover dallas cst along clock pushed back hour,[]
260885935644893184,458981162,objective,Nominations are now open for the Citizen of the Year awards held on Australia Day. Three categories. Close Nov 30. See: http://bit.ly/V3JwqQ ,nomination open citizen year award held australia day three category close nov 30 see httpbitlyv3jwqq,[]
244564867900665856,796660064,objective,i recorded some Diablo III. And i will edit and upload it tomorrow,recorded diablo iii edit upload tomorrow,[]
252790187812335616,174298088,positive,On Saturday night Making the next hit honored us with a achievement award it felt like we were at the Grammys!... http://fb.me/2752Ti9Y0 ,saturday night making next hit honored u achievement award felt like grammys httpfbme2752ti9y0,[]
264125369257455616,145277563,positive,The best thing about a Thursday night is definitely Celebrity Juice #hilarious,best thing thursday night definitely celebrity juice hilarious,['hilarious']
264200833707679745,888149516,objective-OR-neutral,Even though I already know how it ends... Im watching the CMAs tomorrow just to see blake drunk,even though already know end im watching cmas tomorrow see blake drunk,[]
257126268347232259,14663319,negative,"Fox Chicago, you make me angry. Playing the Vikings vs Redskins over the NFC Championship rematch 49ers vs Giants tomorrow????",fox chicago make angry playing viking v redskin nfc championship rematch 49ers v giant tomorrow,[]
264247419888365568,541481614,positive,@Anqel09_ Ima ask for the day off! Im not gonna miss watching Breaking Dawn for our 10th month anniversary!(:,anqel09_ ima ask day im gon na miss watching breaking dawn 10th month anniversary,[]
225909010417737728,125936436,positive,"14 feb 2011 - ""Happy Valentine's Day everybody. I'm going to buy cookies and stuff myself full. -",14 feb 2011 happy valentine day everybody im going buy cooky stuff full,[]
250652043944017920,285680794,neutral,@agiamba Capello had a draw in his 4th game with Juve in the Serie A (2004/2005).,agiamba capello draw 4th game juve serie 20042005,[]
261951562971226114,455089811,negative,"Friday night an it's dead. Suppose I should go bed, watch spartacus and nurse a glass of rum as I have no coke:( #SendMeToAsleep",friday night dead suppose go bed watch spartacus nurse glass rum coke sendmetoasleep,['SendMeToAsleep']
263230960076742656,494459096,objective-OR-neutral,"People are posting pictures of pics from the movie Day After Tomorrow , all like 'GOD HAVE MERCY ON OUR SOULS' LMFAO",people posting picture pic movie day tomorrow like god mercy soul lmfao,[]
264194696430112768,401155107,positive,Flyin to the bay tomorrow then kickin it in Fresno a couple days before going to Colorado #fuckyes,flyin bay tomorrow kickin fresno couple day going colorado fuckyes,['fuckyes']
262292702991880194,15501305,neutral,"The sale of the season hosted by Lucky Magazine with Grammy winner Jennifer Hudson, starts November 1st at 82Mercer http://nydn.us/Y84mTU ",sale season hosted lucky magazine grammy winner jennifer hudson start november 1st 82mercer httpnydnusy84mtu,[]
264202056305344513,380711855,positive,Who wants a love like Johnny and June? I want a love like Blake and Miranda. #LoveThem #Obsessed,want love like johnny june want love like blake miranda lovethem obsessed,"['LoveThem', 'Obsessed']"
263921690734632960,859446558,negative,"Lady Gaga fears classmates: Los Angeles, Nov 1 (IANS) Singer Lady Gaga is still in touch with some pe... http://bit.ly/Vd1Qx4  @YahooNews",lady gaga fear classmate los angeles nov 1 ians singer lady gaga still touch pe httpbitlyvd1qx4 yahoonews,[]
264122650719305729,237085486,positive,"I love Asia, she's the first friend I made down here in 7th grade.",love asia shes first friend made 7th grade,[]
261978528185204736,9648142,objective-OR-neutral,"Drum stream scheduled for tomorrow postponed til NEXT Saturday on the 3rd of November. Until then, a Diablo III stream! http://twitch.tv/iamkevindurden ",drum stream scheduled tomorrow postponed til next saturday 3rd november diablo iii stream httptwitchtviamkevindurden,[]
261370795564085248,56158402,positive,Noel Gallagher tomorrow.. can't wait to see the legend!!!!!,noel gallagher tomorrow cant wait see legend,[]
263827883674464256,170371596,objective,now watching Denzel Washington talking about his new movie flight it's comming out Nov 2nd 2012 #LateShow With David Letterman,watching denzel washington talking new movie flight comming nov 2nd 2012 lateshow david letterman,['LateShow']
263991751558193152,597700222,positive,I heard that @TheMGeorge is on Jonathan Ross Sat. I'm gearing up for the super pout.,heard themgeorge jonathan ross sat im gearing super pout,[]
263810015364796418,917929088,neutral,Don;t forget to go the CVS tomorrow and get the Viagara. We both know you need all the encouragement you can get!!!Dreams and Visions boo:(,dont forget go cv tomorrow get viagara know need encouragement getdreams vision boo,[]
259744695490580480,316497857,positive,"Kasabian - Fast Fuse just came on shuffle on my iPod, definitely showing my excitement for @russellhoward on Tuesday!",kasabian fast fuse came shuffle ipod definitely showing excitement russellhoward tuesday,[]
263801403586248704,45934984,positive,Can't wait to raid CVS tomorrow for the discounted candy. #HALLOWEEN,cant wait raid cv tomorrow discounted candy halloween,['HALLOWEEN']
203656695283597313,160648260,objective-OR-neutral,Dalken with RBI single to RF scores Cofield from second. Jags lead 11-3 with 2 out in the 9th. Troy pitching change coming up.,dalken rbi single rf score cofield second jag lead 113 2 9th troy pitching change coming,[]
263282126777114625,328760102,objective-OR-neutral,Line up at #yyt to check in longer than a #tims lineup on a Monday Morning after the Super Bowl Sunday!,line yyt check longer tims lineup monday morning super bowl sunday,"['yyt', 'tims']"
259733030669787136,386728203,objective,Nick Diaz getting the start at PK for the 2nd straight week.,nick diaz getting start pk 2nd straight week,[]
258380233827303424,39084221,positive,This President talking about growing the economy is like Billy Cundiff explaining to someone how to make a field goal in the 4th quarter.,president talking growing economy like billy cundiff explaining someone make field goal 4th quarter,[]
263019062953664516,486340693,positive,Reasons to Celebrate: Forcing the turnovers: The game Sunday between the New York Giants and ... http://sbn.to/VZswT6  #nfl #nyg #giants,reason celebrate forcing turnover game sunday new york giant httpsbntovzswt6 nfl nyg giant,"['nfl', 'nyg', 'giants']"
242268105399730176,410647886,objective,"LAUREN Goodger may reportedly be in training for the next series of Dancing on Ice, but that doesn't seem to have stopped her from ha...",lauren goodger may reportedly training next series dancing ice doesnt seem stopped ha,[]
255295926653054976,19059809,negative,Capello Bemoans Language Barrier in Russia: Russia coach Fabio Capello spoke Monday of his frustration at the la... http://bit.ly/Tll9Df ,capello bemoans language barrier russia russia coach fabio capello spoke monday frustration la httpbitlytll9df,[]
263958050862399488,368494809,neutral,"AFC travel to Blackpool this Sunday to take on Bathroom Soultion in the LFA 3rd round, KO 11am at Squires Gate FC. #blackandwhitearmy",afc travel blackpool sunday take bathroom soultion lfa 3rd round ko 11am squire gate fc blackandwhitearmy,['blackandwhitearmy']
264127730923233281,53715716,objective,Flight with Denzel Washington comes out tomorrow >>>>,flight denzel washington come tomorrow,[]
264189734790758400,500831956,positive,@NICKIMINAJ DUBLIN on Monday :D so excited! also my friends birthday she will be at the concert... Plzzzz say happy birthday Shauna,nickiminaj dublin monday excited also friend birthday concert plzzzz say happy birthday shauna,[]
245174345192849408,313137808,positive,It's Monday morning and I woke listening to Niggas In Paris. Oh man it's going to be a good day.,monday morning woke listening nigga paris oh man going good day,[]
261190741349511170,896275141,objective-OR-neutral,"early bird @TomCole24 catches the strava fail. @cyclingsam9 bosses LSCC club run sat in Spartacus flemings, wheel all day.",early bird tomcole24 catch strava fail cyclingsam9 boss lscc club run sat spartacus fleming wheel day,[]
255502162187137024,551272652,positive,"@jennettemccurdy if you happen to come online, know that your McCurdians trended ""Jennette On Ellen"" for McCurdian Monday :)",jennettemccurdy happen come online know mccurdians trended jennette ellen mccurdian monday,[]
262578266794250242,394684437,positive,You may think you've tried them all but I'll bet you haven't tried taking on The Challenge... Stop wasting time... http://fb.me/24zFySTXu ,may think youve tried ill bet havent tried taking challenge stop wasting time httpfbme24zfystxu,[]
259045977984495616,405723275,neutral,"Quiz tomorrow: plot elements in ""The Challenge""... our current short story from the Reading Triumphs textbook. #KnightEng6",quiz tomorrow plot element challenge current short story reading triumph textbook knighteng6,['KnightEng6']
264150443444281344,52892999,neutral,"Saw two bill boards with Christmas on them and CVs had candy for Christmas, 22 more days til black friday",saw two bill board christmas cv candy christmas 22 day til black friday,[]
263059403031322624,69375910,negative,I'm gonna hit the victor cruz if my classes get cancelled tomorrow,im gon na hit victor cruz class get cancelled tomorrow,[]
257025945578381312,106935473,positive,"Kyle Williams has 'good chance' to play Sunday for Bills: 'Dealing with an ankle injury, Williams got back to pr... http://bit.ly/UT5FIl ",kyle williams good chance play sunday bill dealing ankle injury williams got back pr httpbitlyut5fil,[]
258788105732100096,81033088,positive,We are excited to announce our next Day on the Green on Sunday January 27th - Australia Day Long Weekend! We are... http://fb.me/1ChA9SJDd ,excited announce next day green sunday january 27th australia day long weekend httpfbme1cha9sjdd,[]
263180504017285121,56367543,objective,"Wisin & Yandel record song with Ricky Martin, JLoTimes of IndiaThe reggaeton duo Wisin & Yandel announced Monday... http://bit.ly/XQs2wJ ",wisin yandel record song ricky martin jlotimes indiathe reggaeton duo wisin yandel announced monday httpbitlyxqs2wj,[]
263711471433818112,914868200,neutral,"Clemson plans to honor Lattimore on Saturday Night. They are dedicating the final play of the Duke game to him, when they take a knee.",clemson plan honor lattimore saturday night dedicating final play duke game take knee,[]
262887182199566338,271948596,negative,"I noticed all the Huddlestone haters were conspicuous by their absence yesterday, particularly when he assisted Bale for the 1st goal #THFC",noticed huddlestone hater conspicuous absence yesterday particularly assisted bale 1st goal thfc,['THFC']
262578031267311617,241101732,positive,"Daniels good-humored on comedy show: Indiana Gov. Mitch Daniels was a good sport Thursday when he appeared on ""T... http://bit.ly/XEWBFu ",daniel goodhumored comedy show indiana gov mitch daniel good sport thursday appeared httpbitlyxewbfu,[]
263995198835662848,19921353,positive,"Pakistan clears visa accord, India welcomes it - New Delhi/Islamabad, Nov 1 (IANS) A day after Pakistan's cabinet ap... http://ht.ly/2sYNzT ",pakistan clear visa accord india welcome new delhiislamabad nov 1 ians day pakistan cabinet ap httphtly2synzt,[]
225114137250889729,314933700,neutral,Lightweight might go to the royal rumble in phoenix in January,lightweight might go royal rumble phoenix january,[]
212396924819603456,170469948,positive,Happy Valentines Day awkward cuz its def not february 14th in the U.S....,happy valentine day awkward cuz def february 14th u,[]
263918866940452864,53932318,positive,Victor Cruz is happy about his contract negotiations with the Giants. Tuesday on his weekl http://newyork.cityandpress.com/node/5387884 ,victor cruz happy contract negotiation giant tuesday weekl httpnewyorkcityandpresscomnode5387884,[]
241614322822950913,14921918,neutral,"Check out the Senior Bowl's 1st ""Scouter's Delight"": http://www.seniorbowl.com/files/ScoutersDelight-Sept1.pdf …",check senior bowl 1st scouter delight httpwwwseniorbowlcomfilesscoutersdelightsept1pdf,[]
251754973325578240,60185524,positive,Good luck to my brother from another mother @Kingsbu in his fight tomorrow at #UFCEngland on Fuel TV here in the states. #WarKingsbu #ASU,good luck brother another mother kingsbu fight tomorrow ufcengland fuel tv state warkingsbu asu,"['UFCEngland', 'WarKingsbu', 'ASU']"
261749210360205313,300393461,objective,San Antonio Cyber: Cyberspace the new battlefield in Tehran's war - Vancouver Sun http://bit.ly/R539rt ,san antonio cyber cyberspace new battlefield tehran war vancouver sun httpbitlyr539rt,[]
249069069339336704,184327047,positive,Look out for ONE (SINGAPORE)'s booth at Fort Canning tomorrow as we celebrate the Int'l Day of Peace. Kids - and... http://fb.me/26SQ7se74 ,look one singapore booth fort canning tomorrow celebrate intl day peace kid httpfbme26sq7se74,[]
264057618295816193,494386855,positive,Michael Jackson radio may be one of the softest stations. But got damn has some good jams.,michael jackson radio may one softest station got damn good jam,[]
264153269306277888,472283764,objective,realizing tomorrow is Friday>>> then realizing you have Bellamy first thing in the morning<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<,realizing tomorrow friday realizing bellamy first thing morning,[]
264163089245691904,72053917,objective-OR-neutral,"Nov 1, Las Vegas Massage Gift Certificates - Las Vegas massage gift certificates for the best massage anywhere in S... http://ow.ly/2sZtqA ",nov 1 la vega massage gift certificate la vega massage gift certificate best massage anywhere httpowly2sztqa,[]
263716885026201600,15433739,objective-OR-neutral,"Settingt the Closing Line O/U at Superbowl for Bagatelle shaded under, line may move to Jan 1st",settingt closing line ou superbowl bagatelle shaded line may move jan 1st,[]
263573916688207874,102141523,negative,"Our Wacky Wednesday promo, is going a bit Ground Hog Day!!! I say our Our Wacky Wednesday promo, is going a bit... http://fb.me/1KHYbtrXz ",wacky wednesday promo going bit ground hog day say wacky wednesday promo going bit httpfbme1khybtrxz,[]
261394579151007745,261630265,positive,Just close your eyes the sun is going down. You'll be alright no one can hurt you now. The morning light you and I will be Safe and Sound...,close eye sun going youll alright one hurt morning light safe sound,[]
259429866456371201,79762134,neutral,Spending Friday night with my main man Charles Dickens.,spending friday night main man charles dickens,[]
252521033389723649,280219991,objective,Watch out for Nigeria @52 GEJ pre recorded speech tomorrow live from the tape via NTA. @omojuwa,watch nigeria 52 gej pre recorded speech tomorrow live tape via nta omojuwa,[]
262920501540827138,26897760,objective-OR-neutral,"1st take talkin about the Boys need a leader of men for head coach, which I agree on. Lets just give Ray Lewis the coaching job lol",1st take talkin boy need leader men head coach agree let give ray lewis coaching job lol,[]
257607514273767425,43775846,objective-OR-neutral,Didnt the 49ers learn from the NFC Championship game back in January?,didnt 49ers learn nfc championship game back january,[]
257581995905921024,406708872,objective,Q1 5:30. Alex Smith pass to Kyle Williams to the San Francisco 38 for 6 yards. 1st & 10.,q1 530 alex smith pas kyle williams san francisco 38 6 yard 1st 10,[]
256040222343696385,27973790,neutral,Meet the man making a documentary defending Joe Paterno: http://www.buzzfeed.com/ninamandell/john-ziegler-palin-champion-turned-enemy-plans-t … (he may look familiar),meet man making documentary defending joe paterno httpwwwbuzzfeedcomninamandelljohnzieglerpalinchampionturnedenemyplanst may look familiar,[]
263854404371890179,523131934,positive,I'm so gonna snatch up all the leftover #Halloween candy at CVS tomorrow #letmeloveyou,im gon na snatch leftover halloween candy cv tomorrow letmeloveyou,"['Halloween', 'letmeloveyou']"
264153529374097408,151968486,objective,Finished signing up for the SAT and ACT,finished signing sat act,[]
261310983748857856,47805740,positive,"Happy Valentine's Day, Artemis You remembered. Come on! What kind of jerk would I be if I forgot Valentine's Day?For the 5th year in a row?",happy valentine day artemis remembered come kind jerk would forgot valentine dayfor 5th year row,[]
246011852948111360,339010800,positive,I know it's in January but I cant wait for The Royal Rumble #WWE,know january cant wait royal rumble wwe,['WWE']
262925618470072321,32397083,negative,What's worse than being stuck in a time loop of Groundhog day? Being stuck in a Monday loop.,whats worse stuck time loop groundhog day stuck monday loop,[]
252842604100722688,215693870,objective,"Monta Ellis : ""We can be between the 4th and the 6th place in the East""",monta elli 4th 6th place east,[]
264107095467634688,92648159,objective-OR-neutral,2012 NFL Week 9 Odds: The Ravens a slight favorite on the road against the Browns on Sunday afternoon. http://su.pr/1hHuoG ,2012 nfl week 9 odds raven slight favorite road brown sunday afternoon httpsupr1hhuog,[]
263949955427864576,17883651,objective-OR-neutral,"So plan for tomorrow, morning jits with Frankie and Tom, open mat drilling and specific train with my great friends then PHO",plan tomorrow morning jits frankie tom open mat drilling specific train great friend pho,[]
264217237878104064,251271801,positive,"All I want for my 16th birthday are Taylor Swift tickets. No party, just tickets.",want 16th birthday taylor swift ticket party ticket,[]
255804479130185731,493371884,positive,@mayhemmiller Nick Diaz is da Best! Smoke weed every day and drop out of school in 6th grade! Fuck Yeah!,mayhemmiller nick diaz da best smoke weed every day drop school 6th grade fuck yeah,[]
264189218803310592,741869066,neutral,"While leaving 4th block I saw Joe in class, I yelled ""JOE"" & he came out and just looked at me. I interrupted him talking 2 a teacher whoops",leaving 4th block saw joe class yelled joe came looked interrupted talking 2 teacher whoop,[]
263235196516700160,26007785,objective-OR-neutral,"Tom hanks and bill Murray may be the two people I would most like to meet. Well, them and Scarlett Johansen. Different reasons though...",tom hank bill murray may two people would like meet well scarlett johansen different reason though,[]
252164677994422272,91595676,positive,"October 17th - November 3rd, Don't miss the Company of Fools performance of The Woman In Black!! http://fb.me/1TeTIQ89t ",october 17th november 3rd dont miss company fool performance woman black httpfbme1tetiq89t,[]
256522858317111296,634430139,negative,if jenelle comes to the game tomorrow... I'll die #missherlots #itsbeentolong #mybaby,jenelle come game tomorrow ill die missherlots itsbeentolong mybaby,"['missherlots', 'itsbeentolong', 'mybaby']"
264207976510930944,301139909,positive,"paper finished, cma's over, blake and miranda dominated, accounting hw got pushed to Wednesday. going to bed happy :)",paper finished cmas blake miranda dominated accounting hw got pushed wednesday going bed happy,[]
253065782391615488,702172154,objective-OR-neutral,n VOW is likely to return from a midsummer break in the Prix de Royallieu at Longchamp on Saturday.: Trainer Wil... http://bit.ly/VnoJMv ,n vow likely return midsummer break prix de royallieu longchamp saturday trainer wil httpbitlyvnojmv,[]
261424018597498880,281520735,objective,"#hulu Jimmy Kimmel Live - Axl Rose, Part 1: Part 1 of Jimmy Kimmel's interview with Axl Rose.Added: Thu Oct 25 1... http://bit.ly/R0WHBD ",hulu jimmy kimmel live axl rose part 1 part 1 jimmy kimmels interview axl roseadded thu oct 25 1 httpbitlyr0whbd,['hulu']
244132467659923456,22930185,objective,"Jason Wu - lace, bandeau tops, harnesses and the debut of his 4th bag line, The Carolyn #jasonwu #nyfw",jason wu lace bandeau top harness debut 4th bag line carolyn jasonwu nyfw,"['jasonwu', 'nyfw']"
261764980452515841,345296865,positive,Friday night in & 'The Notebook' is on.. better get the tissues ready! #lovestory #noah&ali #tears,friday night notebook better get tissue ready lovestory noahali tear,"['lovestory', 'noah', 'tears']"
248792763435450368,88233326,positive,"Bj Penn, Shogun, Nick Diaz and Swick fighting on the same card...should be PPV but its on Fox?? Dec. 8th cant wait .",bj penn shogun nick diaz swick fighting cardshould ppv fox dec 8th cant wait,[]
264201880283004928,43563617,negative,Ryan's going to Amsterdam tomorrow :( wahhh but who the fuck even goes there,ryans going amsterdam tomorrow wahhh fuck even go,[]
264175696979570689,205313165,objective,Knicks vs Heat tomorrow. Kicking off the season at MSG.,knicks v heat tomorrow kicking season msg,[]
264006216907362304,79489096,neutral,"Last Saturday, your PHBmates in Cebu, all performed some of Britney's Hits! Basing on this picture, you'll have... http://fb.me/1LzBgYDPZ ",last saturday phbmates cebu performed britneys hit basing picture youll httpfbme1lzbgydpz,[]
262318278364524544,9849502,positive,Muse on Jonathan Ross brilliant. We have some exciting news about Muse to announce Monday from Gotham Records,muse jonathan ross brilliant exciting news muse announce monday gotham record,[]
258388148277620736,408985438,positive, SOUL TRAIN OCT 27 HALLOWEEN SPECIAL ft T.dot FINEST rocking the mic...CRAZY CACTUS NIGHT CLUB ..ADV ticket $10 wt out costume $15...,soul train oct 27 halloween special ft tdot finest rocking miccrazy cactus night club adv ticket 10 wt costume 15,[]
251399766712397824,26699888,objective-OR-neutral,"Indians fire manager Acta with six games left: The Cleveland Indians fired manager Manny Acta on Thursday, endin... http://es.pn/V1wuYe ",indian fire manager acta six game left cleveland indian fired manager manny acta thursday endin httpespnv1wuye,[]
263959178974998528,296996054,negative,"out Castle sun. and staying there until Tues. Mother said ""It aint safe up dere in that New York wit Sandy all thru dere"" Fvck you, Sandy.",castle sun staying tues mother said aint safe dere new york wit sandy thru dere fvck sandy,[]
264109627493466112,98144454,positive,"@greysonchance, since you're in Asia, Good Morning! xo Can't wait for November 11. :-)",greysonchance since youre asia good morning xo cant wait november 11,[]
254564432263401473,79545828,neutral,Just like when k was a kid Saturday morning and I'm watching Saved By the Bell! Might even watch Soul Train @ 12,like k kid saturday morning im watching saved bell might even watch soul train 12,[]
263661913282600960,563632286,positive,"Tickets selling well for Northern Lights talk with @kielder_obs on Thurs 8 Nov, 6.30pm Central Library. To book http://ow.ly/eUKgm ",ticket selling well northern light talk kielder_obs thurs 8 nov 630pm central library book httpowlyeukgm,[]
264187979340316672,80301581,positive,"Another awesome tweetup (this time in Cebu) with a Rafa-tard! Great meeting you @scorpio1641! Thank you! See you, Monday. Zubuchon on us!!!",another awesome tweetup time cebu rafatard great meeting scorpio1641 thank see monday zubuchon u,[]
243903832139132928,155673215,positive,So apparently tomorrow is National Kissing Day. I'm gonna eat an entire bag of Hershey Kisses and call it a day.,apparently tomorrow national kissing day im gon na eat entire bag hershey kiss call day,[]
263760149464891393,362681164,positive,The dance parties at the Boys and Girls Club are the closest I've been to clubbing. And some of the 4th grade girls can dance better than me,dance party boy girl club closest ive clubbing 4th grade girl dance better,[]
262912083312648192,132327602,positive,@thecivilwars Just another reminder of my request for you guys to sing kingdom come on Thursday... And Safe and Sound ;),thecivilwars another reminder request guy sing kingdom come thursday safe sound,[]
262964830514843649,182034954,objective-OR-neutral,Kyle Williams Monday Press Conference: Bills defensive tackle Kyle Williams talks about coming back from the bye... http://bit.ly/XMhJKc ,kyle williams monday press conference bill defensive tackle kyle williams talk coming back bye httpbitlyxmhjkc,[]
261145604372172801,278721080,objective-OR-neutral,"What's the difference in a ""Vow"" (http://p.washingtontimes.com/news/2012/oct/24/obama-confident-immigration-reform-if-reelected/ …) and a ""Promise"" (http://blog.latinovations.com/2008/10/30/senator-barack-obama-promises-to-address-immigration-reform-during-his-first-year-in-office/ …) @BarackObama #tcot",whats difference vow httppwashingtontimescomnews2012oct24obamaconfidentimmigrationreformifreelected promise httpbloglatinovationscom20081030senatorbarackobamapromisestoaddressimmigrationreformduringhisfirstyearinoffice barackobama tcot,['tcot']
263074918260961280,33945796,positive,Wish FIFA would make league results and tables a bit more realistic. Man Utd in relegation zone after 15 games and Aston Villa in 2nd.,wish fifa would make league result table bit realistic man utd relegation zone 15 game aston villa 2nd,[]
258707912644521985,125735633,objective,#MovieNight tomorrow at the student union @ 8pm the movie will be Safe House! #TeamUAPB,movienight tomorrow student union 8pm movie safe house teamuapb,"['MovieNight', 'TeamUAPB']"
255225557673967616,478668117,objective-OR-neutral,Starting to make our wicker lanterns today for the Bemmy Winter Lantern Parade ( ion 8th Dec )- get involved free public workshops at ACTA,starting make wicker lantern today bemmy winter lantern parade ion 8th dec get involved free public workshop acta,[]
264238348141465600,880490995,objective-OR-neutral,"**(DM)** ME THE 1ST THING THAT COMES TO UR HEAD! WHEN U HEAR SOME1 SAY: One Direction, Harry,Louis,Zayn,Niall or Liam the boys",dm 1st thing come ur head u hear some1 say one direction harrylouiszaynniall liam boy,[]
264217773297782784,67229965,negative,because y'all have been complaing about him allll the dam time.. NOT LIKE ME SINCE I WAS IN 3RD GRADE PARKER HAS BEEN MY MAIN BABY <3,yall complaing allll dam time like since 3rd grade parker main baby 3,[]
252039976341078017,108978449,objective-OR-neutral,I just sat beside a joe paterno fan at the bank. He had a license plate that said with his name and a penn state plate. Sucks for him.,sat beside joe paterno fan bank license plate said name penn state plate suck,[]
244601001510846465,323487086,neutral,About to watch Safe House for the 1st time... #Redbox #Latepass,watch safe house 1st time redbox latepass,"['Redbox', 'Latepass']"
264221284630667264,53308140,objective-OR-neutral,"I'll be giving 2 presentations @ the Center for Photographic Art in Carmel, CA on Sat. 11/3 http://bit.ly/TgCqOH  #photography",ill giving 2 presentation center photographic art carmel ca sat 113 httpbitlytgcqoh photography,['photography']
264245575061499904,476353978,neutral,"Amazon: Extra Strength Hair Nutrient Tablets, 60-Tablets (Packaging May Vary) by Viviscal 649 days in the top 1... http://amzn.to/YbnRvI ",amazon extra strength hair nutrient tablet 60tablets packaging may vary viviscal 649 day top 1 httpamzntoybnrvi,[]
259245460181626880,82330368,positive,"Just thinking about couple days I had in August; Stone Roses one night then Kasabian, Noel G and The Cribs the next. Doesn't get much better",thinking couple day august stone rose one night kasabian noel g crib next doesnt get much better,[]
263801798542897152,211352628,objective,Rockets have 15 assists in the 1st half. Lin and Harden each have five dimes.,rocket 15 assist 1st half lin harden five dime,[]
257204257655226368,602238722,objective-OR-neutral,"Jennifer Hudson, others perform at Whitney Houston tribute: Just before the Grammys in February ... http://bit.ly/TM9wWn  #Fashion #Style",jennifer hudson others perform whitney houston tribute grammys february httpbitlytm9wwn fashion style,"['Fashion', 'Style']"
263293918718877696,37725043,positive,Safe and Sound on 57th and 11th...hoping that they clean up Sandy quickly for those that were in her path. Love you all!,safe sound 57th 11thhoping clean sandy quickly path love,[]
264168969727008768,281275242,objective-OR-neutral,Would it be acceptable for me to write my Free Entry Friday in Ms. Hughes' class tomorrow on candy,would acceptable write free entry friday m hughes class tomorrow candy,[]
264217261278130176,418203217,neutral,I just did a shit load of typing. My group better call me Queen tomorrow.,shit load typing group better call queen tomorrow,[]
263980804462497792,847726032,negative,"'SOS' not an over the top comedy: Ashwni Dhir: Mumbai, Nov 1 (IANS) Forthcoming comedy ""Son Of Sardaar"" might be... http://bit.ly/VdRYTE ",so top comedy ashwni dhir mumbai nov 1 ians forthcoming comedy son sardaar might httpbitlyvdryte,[]
261405472542834688,217761583,neutral,"Smashing melons ain't my thingRT @DoctorGC Okay, Noel Gallagher is playing in Louisville on November 4th. Who's going with me?",smashing melon aint thingrt doctorgc okay noel gallagher playing louisville november 4th who going,[]
262945137649410049,257224297,positive,"Buzzing for the game tomorrow, gong to be a great atmosphere and a possible upset is on the cards! Bring on Aston Villa! #stfc",buzzing game tomorrow gong great atmosphere possible upset card bring aston villa stfc,['stfc']
262887102268723200,342075052,objective-OR-neutral,AC Milan Ready to Make January Move for Chelsea Full-Back Ashley Cole: San Siro side want Stamford Bridge defend... http://bit.ly/VXBdgW ,ac milan ready make january move chelsea fullback ashley cole san siro side want stamford bridge defend httpbitlyvxbdgw,[]
263391857453699072,74584169,positive,Okay so today is Tatum Tuesday! Retweet if you like Channing Tatum!,okay today tatum tuesday retweet like channing tatum,[]
264228066614722560,185099961,negative,@_JustAnother1 smh I'm just waiting on the black ppl to cuss me out tomorrow about Denzel lol NIGGAS!!!,_justanother1 smh im waiting black ppl cuss tomorrow denzel lol nigga,[]
252524419728175105,410707247,negative,"Apple CEO 'extremely sorry' for problems with new maps: Source: http://www.bakersfieldnow.com  --- Sunday, September 30,... http://bit.ly/SQENqE ",apple ceo extremely sorry problem new map source httpwwwbakersfieldnowcom sunday september 30 httpbitlysqenqe,[]
259872055040802816,818725716,positive,"Got a Jennifer Hudson inspired makeup look coming on Monday, excited for the turn out",got jennifer hudson inspired makeup look coming monday excited turn,[]
259293630706110464,38956667,objective,Headlines: Nadal confirms for Mexican Open in February: Rafael Nadal plans to play at the Mexican Open in Februa... http://bit.ly/Vj3duV ,headline nadal confirms mexican open february rafael nadal plan play mexican open februa httpbitlyvj3duv,[]
229290151489196032,64754919,positive,Today (July 28th '12) is Milk Chocolate Day. Bring it on. #milkchocolateday http://bit.ly/PnJEvG ,today july 28th 12 milk chocolate day bring milkchocolateday httpbitlypnjevg,['milkchocolateday']
263809002041905152,360044511,positive,Good luck to Infinity's Iain Veitch who competes in the Taiwan #ironman70.3 on Saturday,good luck infinity iain veitch competes taiwan ironman703 saturday,['ironman70']
264014547847888896,223057354,objective-OR-neutral,It must be Thursday everyday cuz niggas is thirsty all the time,must thursday everyday cuz nigga thirsty time,[]
256464266952069120,471539916,positive,Rg is cleared for the Vikings game Sunday #goodmood p.s. thank God we got rid of Cuntsniff or is it Cundiff?,rg cleared viking game sunday goodmood p thank god got rid cuntsniff cundiff,['goodmood']
263343264940306432,27030690,positive,Still time to order your #Halloween treats! Deadline: 2PM CST TODAY (with Overnight Shipping) to arrive tomorrow! ---> http://bit.ly/PqM14r ,still time order halloween treat deadline 2pm cst today overnight shipping arrive tomorrow httpbitlypqm14r,['Halloween']
261430910841397248,30216409,positive,gonna meet the cast of Spartacus on the 7th! I am too excited!,gon na meet cast spartacus 7th excited,[]
